job_id,title,seniority,company,industry,location,posted_date,listing_age_days,salary_missing,repost_count,role_recycling_score,hiring_velocity,open_close_ratio,listing_longevity_ratio,closure_ratio,engagement_latency,status,is_ghost,source,listing_age_days,listing_longevity_ratio,salary_missing,repost_count,role_recycling_score,hiring_velocity,open_close_ratio
54694D33,Senior ATM Software Engineer,Senior,Euronet,IT Jobs,"Thane, Maharashtra",2026-02-08,21,1,0,0.0,0.08,0.7,0.7,0.0,0,open,-1,adzuna,21,0.7,1,0,0.0,0.08,0.7
89C60823,Senior Java Software Engineer,Senior,GBIT ,IT Jobs,"Hyderabad, Telangana",2026-02-28,1,1,0,0.0,0.08,0.0333,0.0333,0.0,0,open,-1,adzuna,1,0.0333,1,0,0.0,0.08,0.0333
C311F29F,Software Engineering Lead Analyst,Lead,Evernorth,IT Jobs,"Hyderabad, Telangana",2024-11-22,464,1,0,0.0,0.5,15.4667,15.4667,0.0,0,open,-1,adzuna,464,15.4667,1,0,0.0,0.5,15.4667
0C477728,AI-Native Software Engineer,Mid-level,Billeasy,IT Jobs,"Mumbai, Maharashtra",2026-02-20,9,1,0,0.0,0.25,0.3,0.3,0.0,0,open,-1,adzuna,9,0.3,1,0,0.0,0.25,0.3
B50A8CE9,Lead Software Engineer- Backend,Lead,Pocket FM,Engineering Jobs,India,2026-02-14,15,1,0,0.0,0.42,0.5,0.5,0.0,0,open,-1,adzuna,15,0.5,1,0,0.0,0.42,0.5
61C0D58C,Sr Software Engineer - TypescriptAWS,Senior,Softobiz,IT Jobs,"Hyderabad, Telangana",2026-02-08,21,1,0,0.0,0.08,0.7,0.7,0.0,0,open,-1,adzuna,21,0.7,1,0,0.0,0.08,0.7
4072BC3A,Software Engineer in Test II,Mid-level,Diligent,IT Jobs,"Bangalore, Karnataka",2026-02-08,21,1,0,0.0,0.08,0.7,0.7,0.0,0,open,-1,adzuna,21,0.7,1,0,0.0,0.08,0.7
A46D9B0E,Product Manager/Senior Product Manager,Senior,Yield Engineering Systems,IT Jobs,"Bangalore, Karnataka",2026-01-28,32,1,0,0.0,0.08,1.0667,1.0667,0.0,0,open,-1,adzuna,32,1.0667,1,0,0.0,0.08,1.0667
23C60B39,Product Manager/Sr.Product Manager,Senior,Alembic Pharmaceuticals Limited,"PR, Advertising & Marketing Jobs","Mumbai, Maharashtra",2026-02-12,17,1,0,0.0,0.08,0.5667,0.5667,0.0,0,open,-1,adzuna,17,0.5667,1,0,0.0,0.08,0.5667
1532CC4A,Product Manager,Lead,Helpshift,IT Jobs,India,2026-02-08,21,1,0,0.0,0.08,0.7,0.7,0.0,0,open,-1,adzuna,21,0.7,1,0,0.0,0.08,0.7
EBFC4E5C,Product Manager,Lead,SuperAGI,IT Jobs,"Coimbatore, Tamil Nadu",2026-02-10,19,1,0,0.0,0.08,0.6333,0.6333,0.0,0,open,-1,adzuna,19,0.6333,1,0,0.0,0.08,0.6333
5FA3A21D,Product Manager,Lead,Vastu Housing Finance Corporation Ltd.,IT Jobs,"Mumbai, Maharashtra",2026-02-08,21,1,0,0.0,0.08,0.7,0.7,0.0,0,open,-1,adzuna,21,0.7,1,0,0.0,0.08,0.7
07DF5006,Product Manager,Lead,HCLTech,IT Jobs,"Noida, Ghaziabad",2026-02-28,1,1,1,0.0345,0.92,0.0333,0.0333,0.0,0,open,-1,adzuna,1,0.0333,1,1,0.0345,0.92,0.0333
2F3474CA,Product Manager,Lead,Signzy,IT Jobs,"Bangalore, Karnataka",2026-02-26,3,1,0,0.0,0.08,0.1,0.1,0.0,0,open,-1,adzuna,3,0.1,1,0,0.0,0.08,0.1
90C0097C,Product Manager,Lead,L P Pharmalabs,"PR, Advertising & Marketing Jobs","Thane, Maharashtra",2026-02-02,27,1,0,0.0,0.08,0.9,0.9,0.0,0,open,-1,adzuna,27,0.9,1,0,0.0,0.08,0.9
85DF9569,Product Manager,Lead,Solytics Partners,IT Jobs,India,2026-02-08,21,1,0,0.0,0.08,0.7,0.7,0.0,0,open,-1,adzuna,21,0.7,1,0,0.0,0.08,0.7
1334EE21,Product Manager,Lead,Congruent Solutions,IT Jobs,"Chennai, Tamil Nadu",2026-02-27,2,1,0,0.0,0.08,0.0667,0.0667,0.0,0,open,-1,adzuna,2,0.0667,1,0,0.0,0.08,0.0667
B380C006,Product Manager,Lead,Blackhawk Network India,IT Jobs,"Bangalore, Karnataka",2026-02-17,12,1,0,0.0,0.08,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.08,0.4
BD0B22E5,Product Manager,Lead,Questhiring,IT Jobs,"Delhi, India",2026-02-26,3,1,0,0.0,0.08,0.1,0.1,0.0,0,open,-1,adzuna,3,0.1,1,0,0.0,0.08,0.1
FF33EF70,Product Manager,Lead,Aidentifi,IT Jobs,"Delhi, India",2026-01-03,57,1,0,0.0,0.08,1.9,1.9,0.0,0,open,-1,adzuna,57,1.9,1,0,0.0,0.08,1.9
EB3DEE6D,Product Manager,Lead,SiteRecon,IT Jobs,"Noida, Ghaziabad",2026-03-01,0,1,0,0.0,0.08,0.0,0.0,0.0,0,open,-1,adzuna,0,0.0,1,0,0.0,0.08,0.0
09189857,Product Manager,Lead,30 Sundays,IT Jobs,India,2026-02-26,3,1,0,0.0,0.17,0.1,0.1,0.0,0,open,-1,adzuna,3,0.1,1,0,0.0,0.17,0.1
A5554372,Product Manager,Lead,Matrimony.com Limited,IT Jobs,"Chennai, Tamil Nadu",2026-02-26,3,1,0,0.0,0.17,0.1,0.1,0.0,0,open,-1,adzuna,3,0.1,1,0,0.0,0.17,0.1
CB984390,Product Manager,Lead,InovarTech,IT Jobs,"Hyderabad, Telangana",2026-02-17,12,1,0,0.0,0.08,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.08,0.4
889BB44B,Product Manager,Lead,Volkswagen Group Digital Solutions [India],Retail Jobs,India,2026-02-25,4,1,0,0.0,0.08,0.1333,0.1333,0.0,0,open,-1,adzuna,4,0.1333,1,0,0.0,0.08,0.1333
8EB380EF,Product Manager,Lead,ZeOmega,IT Jobs,"Bangalore, Karnataka",2026-02-28,1,1,0,0.0,0.08,0.0333,0.0333,0.0,0,open,-1,adzuna,1,0.0333,1,0,0.0,0.08,0.0333
C1EBD92D,Product Manager,Lead,Ola,IT Jobs,"Bangalore, Karnataka",2026-02-20,9,1,0,0.0,0.08,0.3,0.3,0.0,0,open,-1,adzuna,9,0.3,1,0,0.0,0.08,0.3
5E4D9C12,Product Manager,Lead,HyreSnap,IT Jobs,India,2026-02-26,3,1,0,0.0,0.08,0.1,0.1,0.0,0,open,-1,adzuna,3,0.1,1,0,0.0,0.08,0.1
81311142,Product Manager,Lead,Vensure Employer Solutions,IT Jobs,"Noida, Ghaziabad",2026-02-08,21,1,0,0.0,0.25,0.7,0.7,0.0,0,open,-1,adzuna,21,0.7,1,0,0.0,0.25,0.7
C881CF92,Product Manager,Lead,Simplify Healthcare,IT Jobs,India,2026-02-17,12,1,0,0.0,0.08,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.08,0.4
3548A735,Product Manager,Lead,MedMitra AI,IT Jobs,"Jaipur, Rajasthan",2026-02-17,12,1,0,0.0,0.08,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.08,0.4
EB4E5718,Product Manager,Lead,Apptware,IT Jobs,"Pimpri, Purandar",2026-03-01,0,1,0,0.0,0.08,0.0,0.0,0.0,0,open,-1,adzuna,0,0.0,1,0,0.0,0.08,0.0
0FFAEB81,Product Manager,Lead,HealthEdge,IT Jobs,"Bangalore, Karnataka",2026-02-11,18,1,0,0.0,0.17,0.6,0.6,0.0,0,open,-1,adzuna,18,0.6,1,0,0.0,0.17,0.6
53C86AD7,Product Manager,Lead,YourTribe,IT Jobs,"Chennai, Tamil Nadu",2026-02-02,27,1,0,0.0,0.17,0.9,0.9,0.0,0,open,-1,adzuna,27,0.9,1,0,0.0,0.17,0.9
8BAB71A9,Product Manager,Lead,Albertsons Companies India,IT Jobs,"Bangalore, Karnataka",2025-12-20,71,1,0,0.0,1.58,2.3667,2.3667,0.0,0,open,-1,adzuna,71,2.3667,1,0,0.0,1.58,2.3667
AED31BC5,Product Manager,Lead,Flipkart,IT Jobs,"Bangalore, Karnataka",2026-02-03,26,1,0,0.0,0.08,0.8667,0.8667,0.0,0,open,-1,adzuna,26,0.8667,1,0,0.0,0.08,0.8667
D99876C7,Product Manager,Lead,Recro,IT Jobs,"Noida, Ghaziabad",2026-02-03,26,1,0,0.0,0.75,0.8667,0.8667,0.0,0,open,-1,adzuna,26,0.8667,1,0,0.0,0.75,0.8667
7FEA2FE9,Product Manager,Lead,VMock,IT Jobs,India,2026-02-11,18,1,0,0.0,0.25,0.6,0.6,0.0,0,open,-1,adzuna,18,0.6,1,0,0.0,0.25,0.6
598FFC43,Product Manager,Lead,MiQ,IT Jobs,"Bangalore, Karnataka",2026-02-17,12,1,0,0.0,0.08,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.08,0.4
724B2482,Product Manager,Lead,Dezerv,IT Jobs,"Bangalore, Karnataka",2026-01-10,50,1,0,0.0,0.17,1.6667,1.6667,0.0,0,open,-1,adzuna,50,1.6667,1,0,0.0,0.17,1.6667
B8630C2C,Product Manager,Lead,OLX India,IT Jobs,India,2026-01-16,44,1,0,0.0,0.17,1.4667,1.4667,0.0,0,open,-1,adzuna,44,1.4667,1,0,0.0,0.17,1.4667
12D54D0A,Product Manager,Lead,Bhash Software Labs,"PR, Advertising & Marketing Jobs","Koramangala, Bangalore",2026-02-22,7,1,0,0.0,0.08,0.2333,0.2333,0.0,0,open,-1,adzuna,7,0.2333,1,0,0.0,0.08,0.2333
43C9DCBA,Product Manager,Lead,Prozo,Logistics & Warehouse Jobs,India,2026-02-22,7,1,0,0.0,0.08,0.2333,0.2333,0.0,0,open,-1,adzuna,7,0.2333,1,0,0.0,0.08,0.2333
A2A4329A,Product Manager,Lead,Transsion,IT Jobs,"Noida, Ghaziabad",2026-02-11,18,1,0,0.0,0.25,0.6,0.6,0.0,0,open,-1,adzuna,18,0.6,1,0,0.0,0.25,0.6
DAE4CE1F,Product Manager,Lead,Neolacta Lifesciences EST Private Limited,"PR, Advertising & Marketing Jobs",India,2026-02-11,18,1,0,0.0,0.08,0.6,0.6,0.0,0,open,-1,adzuna,18,0.6,1,0,0.0,0.08,0.6
9A366035,Product Manager,Lead,Media.net,IT Jobs,"Bangalore, Karnataka",2026-01-29,31,1,0,0.0,0.17,1.0333,1.0333,0.0,0,open,-1,adzuna,31,1.0333,1,0,0.0,0.17,1.0333
9C231E30,Product Manager,Lead,PharmaACE,IT Jobs,India,2026-02-08,21,1,0,0.0,0.08,0.7,0.7,0.0,0,open,-1,adzuna,21,0.7,1,0,0.0,0.08,0.7
3C7080FD,Product Manager,Lead,Meril,IT Jobs,"Mumbai, Maharashtra",2026-02-23,6,1,0,0.0,0.08,0.2,0.2,0.0,0,open,-1,adzuna,6,0.2,1,0,0.0,0.08,0.2
5261026F,Product Manager,Lead,Bennett Coleman & Co. Ltd. ,IT Jobs,"Delhi, India",2026-02-03,26,1,0,0.0,0.17,0.8667,0.8667,0.0,0,open,-1,adzuna,26,0.8667,1,0,0.0,0.17,0.8667
8BD6ABE0,Product Manager,Lead,Duroshox,Sales Jobs,India,2026-02-08,21,1,0,0.0,0.08,0.7,0.7,0.0,0,open,-1,adzuna,21,0.7,1,0,0.0,0.08,0.7
681DA492,Product Manager,Lead,Cvent,IT Jobs,India,2026-02-17,12,1,0,0.0,0.25,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.25,0.4
C86C8A19,Product Manager,Lead,Moneyview,IT Jobs,"Bangalore, Karnataka",2026-02-04,25,1,0,0.0,0.17,0.8333,0.8333,0.0,0,open,-1,adzuna,25,0.8333,1,0,0.0,0.17,0.8333
5BFA9982,Product Manager,Lead,JiBe ERP,IT Jobs,"Navi Mumbai, Maharashtra",2026-02-03,26,1,0,0.0,0.17,0.8667,0.8667,0.0,0,open,-1,adzuna,26,0.8667,1,0,0.0,0.17,0.8667
5E6079CC,Product Manager,Lead,Transasia Bio-Medicals Ltd.,"PR, Advertising & Marketing Jobs","Mumbai, Maharashtra",2026-02-05,24,1,0,0.0,0.08,0.8,0.8,0.0,0,open,-1,adzuna,24,0.8,1,0,0.0,0.08,0.8
18E858CD,Product Manager,Lead,Astral Adhesives,"Energy, Oil & Gas Jobs","Ahmedabad, Gujarat",2026-02-02,27,1,0,0.0,0.08,0.9,0.9,0.0,0,open,-1,adzuna,27,0.9,1,0,0.0,0.08,0.9
C31D8B75,Product Manager,Lead,Cog Culture,IT Jobs,India,2026-02-22,7,1,0,0.0,0.08,0.2333,0.2333,0.0,0,open,-1,adzuna,7,0.2333,1,0,0.0,0.08,0.2333
0CA1E21E,Product Manager,Lead,Bajaj Broking,IT Jobs,India,2026-02-17,12,1,0,0.0,0.08,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.08,0.4
161998C6,Product Manager,Lead,Truemeds,IT Jobs,"Bangalore, Karnataka",2026-02-22,7,1,0,0.0,0.08,0.2333,0.2333,0.0,0,open,-1,adzuna,7,0.2333,1,0,0.0,0.08,0.2333
4C697A22,Product Manager,Lead,BabyBillion,Engineering Jobs,"Bangalore, Karnataka",2026-02-26,3,1,0,0.0,0.08,0.1,0.1,0.0,0,open,-1,adzuna,3,0.1,1,0,0.0,0.08,0.1
62C3234A,Product Manager,Lead,Wisemonk,IT Jobs,"Bangalore, Karnataka",2026-02-27,2,1,0,0.0,0.08,0.0667,0.0667,0.0,0,open,-1,adzuna,2,0.0667,1,0,0.0,0.08,0.0667
53F06C75,Product Manager,Lead,Times Internet,IT Jobs,"Noida, Ghaziabad",2026-02-25,4,1,0,0.0,0.08,0.1333,0.1333,0.0,0,open,-1,adzuna,4,0.1333,1,0,0.0,0.08,0.1333
51E1F4FB,Product Manager,Lead,Linkwell Telesystems Pvt Ltd - VISIONTEK,IT Jobs,"Hyderabad, Telangana",2026-02-20,9,1,0,0.0,0.08,0.3,0.3,0.0,0,open,-1,adzuna,9,0.3,1,0,0.0,0.08,0.3
4AE39704,Product Manager,Lead,Specsmakers,IT Jobs,"Chennai, Tamil Nadu",2026-02-21,8,1,0,0.0,0.08,0.2667,0.2667,0.0,0,open,-1,adzuna,8,0.2667,1,0,0.0,0.08,0.2667
4289F09A,Product Manager,Lead,StockGro,IT Jobs,"Bangalore, Karnataka",2026-02-17,12,1,0,0.0,0.17,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.17,0.4
8EAC5C52,Product Manager,Lead,Animaker Inc.,IT Jobs,"Bangalore, Karnataka",2026-02-27,2,1,0,0.0,0.08,0.0667,0.0667,0.0,0,open,-1,adzuna,2,0.0667,1,0,0.0,0.08,0.0667
82A95101,Product Manager,Lead,Majid Al Futtaim,IT Jobs,India,2026-02-26,3,1,0,0.0,0.08,0.1,0.1,0.0,0,open,-1,adzuna,3,0.1,1,0,0.0,0.08,0.1
1FA7284C,Product Manager,Lead,slice,IT Jobs,"Bangalore, Karnataka",2026-02-19,10,1,0,0.0,0.08,0.3333,0.3333,0.0,0,open,-1,adzuna,10,0.3333,1,0,0.0,0.08,0.3333
7A1CC031,Product Manager,Lead,Jubilant Ingrevia Limited,Scientific & QA Jobs,"Noida, Ghaziabad",2026-02-18,11,1,0,0.0,0.08,0.3667,0.3667,0.0,0,open,-1,adzuna,11,0.3667,1,0,0.0,0.08,0.3667
41C1B651,Product Manager,Lead,Prefr ,IT Jobs,"Hyderabad, Telangana",2026-03-01,0,1,0,0.0,0.08,0.0,0.0,0.0,0,open,-1,adzuna,0,0.0,1,0,0.0,0.08,0.0
FECA33CC,Product Manager,Lead,Kisah,IT Jobs,India,2026-02-24,5,1,0,0.0,0.08,0.1667,0.1667,0.0,0,open,-1,adzuna,5,0.1667,1,0,0.0,0.08,0.1667
B31F55AF,Product Manager,Lead,Inspire Brands Hyderabad Support Center,IT Jobs,"Hyderabad, Telangana",2025-12-11,80,1,0,0.0,0.25,2.6667,2.6667,0.0,0,open,-1,adzuna,80,2.6667,1,0,0.0,0.25,2.6667
5C6138FA,Product Manager,Lead,VeeFly,IT Jobs,"Mumbai, Maharashtra",2026-02-27,2,1,0,0.0,0.08,0.0667,0.0667,0.0,0,open,-1,adzuna,2,0.0667,1,0,0.0,0.08,0.0667
9A5178C9,Product Manager,Lead,ACG World,"PR, Advertising & Marketing Jobs","Mumbai, Maharashtra",2026-02-08,21,1,0,0.0,0.17,0.7,0.7,0.0,0,open,-1,adzuna,21,0.7,1,0,0.0,0.17,0.7
CF8EE330,Product Manager,Lead,Marriott Tech Accelerator,IT Jobs,"Hyderabad, Telangana",2026-02-14,15,1,0,0.0,1.0,0.5,0.5,0.0,0,open,-1,adzuna,15,0.5,1,0,0.0,1.0,0.5
0628B4DA,Product Manager,Lead,Indofast Energy,IT Jobs,India,2026-02-20,9,1,0,0.0,0.08,0.3,0.3,0.0,0,open,-1,adzuna,9,0.3,1,0,0.0,0.08,0.3
60EC04FE,Product Manager,Lead,Valiance Solutions,IT Jobs,"Noida, Ghaziabad",2026-02-27,2,1,0,0.0,0.08,0.0667,0.0667,0.0,0,open,-1,adzuna,2,0.0667,1,0,0.0,0.08,0.0667
91B60020,Product Manager,Lead,Adani Digital Labs,IT Jobs,"Ahmedabad, Gujarat",2026-02-04,25,1,0,0.0,0.17,0.8333,0.8333,0.0,0,open,-1,adzuna,25,0.8333,1,0,0.0,0.17,0.8333
B39A7EA4,Product Manager,Lead,HPE Aruba Networking,IT Jobs,"Bangalore, Karnataka",2026-02-08,21,1,0,0.0,0.08,0.7,0.7,0.0,0,open,-1,adzuna,21,0.7,1,0,0.0,0.08,0.7
5C44AFD3,Product Manager,Lead,HCLSoftware,Sales Jobs,"Noida, Ghaziabad",2026-02-04,25,1,0,0.0,0.17,0.8333,0.8333,0.0,0,open,-1,adzuna,25,0.8333,1,0,0.0,0.17,0.8333
B22A3830,Product Manager,Lead,BSI Financial Services ,IT Jobs,India,2026-02-20,9,1,0,0.0,0.08,0.3,0.3,0.0,0,open,-1,adzuna,9,0.3,1,0,0.0,0.08,0.3
CF6D30AD,Product Manager,Lead,Nexthink,IT Jobs,"Bangalore, Karnataka",2026-02-17,12,1,0,0.0,0.08,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.08,0.4
B0837FB5,Product Manager,Lead,Itvedant Education Pvt. Ltd.,IT Jobs,"Thane, Maharashtra",2026-02-21,8,1,0,0.0,0.08,0.2667,0.2667,0.0,0,open,-1,adzuna,8,0.2667,1,0,0.0,0.08,0.2667
207E2A9A,Product Manager,Lead,Kotak Cherry,IT Jobs,"Mumbai, Maharashtra",2025-11-13,108,1,0,0.0,0.08,3.6,3.6,0.0,0,open,-1,adzuna,108,3.6,1,0,0.0,0.08,3.6
2C003F7E,Product Manager,Lead,Perfetti Van Melle,"PR, Advertising & Marketing Jobs",India,2026-02-10,19,1,0,0.0,0.08,0.6333,0.6333,0.0,0,open,-1,adzuna,19,0.6333,1,0,0.0,0.08,0.6333
6A2ADBF2,Product Manager / Senior Product Manager (Dermatology),Senior,"Ipca Laboratories Limited, Kandivali","PR, Advertising & Marketing Jobs","Mumbai, Maharashtra",2025-11-23,98,1,0,0.0,0.25,3.2667,3.2667,0.0,0,open,-1,adzuna,98,3.2667,1,0,0.0,0.25,3.2667
2139CADC,Product Manager / Senior Product Manager (Cardio Diabetic),Senior,"Ipca Laboratories Limited, Kandivali","PR, Advertising & Marketing Jobs","Mumbai, Maharashtra",2025-11-23,98,1,0,0.0,0.25,3.2667,3.2667,0.0,0,open,-1,adzuna,98,3.2667,1,0,0.0,0.25,3.2667
A3FC6AF0,Product Managers – SaaS Products,Lead,Asite,IT Jobs,"Ahmedabad, Gujarat",2026-02-28,1,1,0,0.0,0.17,0.0333,0.0333,0.0,0,open,-1,adzuna,1,0.0333,1,0,0.0,0.17,0.0333
6DB5CD49,Director of Product Management,Director,Skyleaf Consultants LLP,IT Jobs,"Noida, Ghaziabad",2026-02-28,1,1,0,0.0,0.08,0.0333,0.0333,0.0,0,open,-1,adzuna,1,0.0333,1,0,0.0,0.08,0.0333
41082D48,Product Manager - BFSI,Lead,Accenture in India,IT Jobs,"Bangalore, Karnataka",2026-02-05,24,1,0,0.0,0.08,0.8,0.8,0.0,0,open,-1,adzuna,24,0.8,1,0,0.0,0.08,0.8
CFCB58AD,Growth Product Manager,Lead,HireX,Engineering Jobs,"Bangalore, Karnataka",2026-02-17,12,1,0,0.0,0.08,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.08,0.4
73841ECB,Senior Product Manager,Senior,Albertsons Companies India,Retail Jobs,"Bangalore, Karnataka",2025-12-04,87,1,2,0.069,1.58,2.9,2.9,0.0,0,open,-1,adzuna,87,2.9,1,2,0.069,1.58,2.9
25D89605,Regional Product Manager,Lead,Esco,Manufacturing Jobs,"Mumbai, Maharashtra",2026-01-06,54,1,0,0.0,0.08,1.8,1.8,0.0,0,open,-1,adzuna,54,1.8,1,0,0.0,0.08,1.8
7BF84F3D,Group Product Manager,Lead,Aristo Pharmaceuticals Pvt. Ltd.,"PR, Advertising & Marketing Jobs","Mumbai, Maharashtra",2026-02-21,8,1,0,0.0,0.08,0.2667,0.2667,0.0,0,open,-1,adzuna,8,0.2667,1,0,0.0,0.08,0.2667
0A1446C3,AI Product Manager,Lead,SourceFuse,IT Jobs,India,2026-02-20,9,1,0,0.0,0.08,0.3,0.3,0.0,0,open,-1,adzuna,9,0.3,1,0,0.0,0.08,0.3
844013AF,Senior Product Manager,Senior,Trinka.ai,IT Jobs,"Mumbai, Maharashtra",2026-02-27,2,1,0,0.0,0.08,0.0667,0.0667,0.0,0,open,-1,adzuna,2,0.0667,1,0,0.0,0.08,0.0667
B2AB7FE7,Group Product Manager,Lead,MSN Laboratories,"PR, Advertising & Marketing Jobs","Mumbai, Maharashtra",2026-02-21,8,1,0,0.0,0.25,0.2667,0.2667,0.0,0,open,-1,adzuna,8,0.2667,1,0,0.0,0.25,0.2667
4DD90973,SR Product Manager,Senior,Charter Global,Accounting & Finance Jobs,"Hyderabad, Telangana",2026-02-17,12,1,0,0.0,0.33,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.33,0.4
E2B9BA4C,Lead Product Manager,Lead,Arcana,Engineering Jobs,India,2026-02-01,28,1,0,0.0,0.5,0.9333,0.9333,0.0,0,open,-1,adzuna,28,0.9333,1,0,0.0,0.5,0.9333
93126701,Product Manager (Web3),Lead,Spydra,IT Jobs,"Bangalore, Karnataka",2026-03-01,0,1,0,0.0,0.08,0.0,0.0,0.0,0,open,-1,adzuna,0,0.0,1,0,0.0,0.08,0.0
6ABF87C2,Digital Product Manager,Lead,Albertsons Companies India,IT Jobs,"Bangalore, Karnataka",2026-01-01,59,1,1,0.0345,1.58,1.9667,1.9667,0.0,0,open,-1,adzuna,59,1.9667,1,1,0.0345,1.58,1.9667
65F632D3,Senior Product Manager,Senior,Licious,Retail Jobs,"Bangalore, Karnataka",2026-02-25,4,1,0,0.0,0.08,0.1333,0.1333,0.0,0,open,-1,adzuna,4,0.1333,1,0,0.0,0.08,0.1333
024AA803,Senior Product Manager,Senior,Value Health Inc,IT Jobs,"Coimbatore, Tamil Nadu",2026-02-19,10,1,0,0.0,0.08,0.3333,0.3333,0.0,0,open,-1,adzuna,10,0.3333,1,0,0.0,0.08,0.3333
7F965D2A,"Product Manager, Technical",Lead,TMUS Global Solutions,IT Jobs,"Hyderabad, Telangana",2026-01-15,45,1,1,0.0345,1.42,1.5,1.5,0.0,0,open,-1,adzuna,45,1.5,1,1,0.0345,1.42,1.5
32FE6187,Product Manager Oncology,Lead,Gene Solutions,IT Jobs,"Mumbai, Maharashtra",2026-02-27,2,1,0,0.0,0.08,0.0667,0.0667,0.0,0,open,-1,adzuna,2,0.0667,1,0,0.0,0.08,0.0667
258A6F55,Senior Product Manager,Senior,Josys,IT Jobs,"Bangalore, Karnataka",2026-02-21,8,1,0,0.0,0.08,0.2667,0.2667,0.0,0,open,-1,adzuna,8,0.2667,1,0,0.0,0.08,0.2667
CBC6BA3C,Software Product Manager,Lead,Transsion,IT Jobs,"Noida, Ghaziabad",2026-03-01,0,1,0,0.0,0.25,0.0,0.0,0.0,0,open,-1,adzuna,0,0.0,1,0,0.0,0.25,0.0
8B730078,Senior Product Manager,Senior,Flexera,IT Jobs,"Bangalore, Karnataka",2026-02-28,1,1,0,0.0,0.08,0.0333,0.0333,0.0,0,open,-1,adzuna,1,0.0333,1,0,0.0,0.08,0.0333
4FE829FD,Product Manager II,Lead,Cvent,IT Jobs,"Bangalore, Karnataka",2026-01-24,36,1,0,0.0,0.25,1.2,1.2,0.0,0,open,-1,adzuna,36,1.2,1,0,0.0,0.25,1.2
F509952B,Associate Product Manager,Junior,Aurigo Software Technologies,IT Jobs,"Bangalore, Karnataka",2026-02-20,9,1,0,0.0,0.08,0.3,0.3,0.0,0,open,-1,adzuna,9,0.3,1,0,0.0,0.08,0.3
DD992F13,Group Product Manager,Lead,"Ipca Laboratories Limited, Kandivali","PR, Advertising & Marketing Jobs","Mumbai, Maharashtra",2025-09-24,158,1,0,0.0,0.25,5.2667,5.2667,0.0,0,open,-1,adzuna,158,5.2667,1,0,0.0,0.25,5.2667
ACAE0307,Product Management Trainee,Mid-level,Findoc,IT Jobs,India,2026-02-22,7,1,0,0.0,0.08,0.2333,0.2333,0.0,0,open,-1,adzuna,7,0.2333,1,0,0.0,0.08,0.2333
19E5DE74,Product Manager I,Lead,Tasket,IT Jobs,"Bangalore, Karnataka",2026-02-28,1,1,0,0.0,0.17,0.0333,0.0333,0.0,0,open,-1,adzuna,1,0.0333,1,0,0.0,0.17,0.0333
6C1F3AF5,Senior Product Manager,Senior,Transsion,IT Jobs,"Noida, Ghaziabad",2026-02-28,1,1,0,0.0,0.25,0.0333,0.0333,0.0,0,open,-1,adzuna,1,0.0333,1,0,0.0,0.25,0.0333
A1FBFAD2,Product Manager - Backend,Lead,Bright Money,IT Jobs,"Bangalore, Karnataka",2026-02-10,19,1,0,0.0,0.08,0.6333,0.6333,0.0,0,open,-1,adzuna,19,0.6333,1,0,0.0,0.08,0.6333
412E2B4E,Technical Product Manager,Lead,Dispatch Network,Engineering Jobs,India,2026-03-01,0,1,0,0.0,0.08,0.0,0.0,0.0,0,open,-1,adzuna,0,0.0,1,0,0.0,0.08,0.0
10A11568,Product Manager – Dermatology,Lead,Zydus Group,"PR, Advertising & Marketing Jobs","Mumbai, Maharashtra",2026-02-17,12,1,0,0.0,0.17,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.17,0.4
1A0CEE98,Senior Product Manager,Senior,AppsForBharat,IT Jobs,"Bangalore, Karnataka",2026-02-10,19,1,0,0.0,0.08,0.6333,0.6333,0.0,0,open,-1,adzuna,19,0.6333,1,0,0.0,0.08,0.6333
2D86B0E0,Associate Product Manager,Junior,airtel,IT Jobs,India,2026-02-08,21,1,0,0.0,0.33,0.7,0.7,0.0,0,open,-1,adzuna,21,0.7,1,0,0.0,0.33,0.7
6E9316DA,Manager Product Management,Lead,Kovai.co,IT Jobs,"Coimbatore, Tamil Nadu",2026-02-17,12,1,0,0.0,0.08,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.08,0.4
0091EBC0,Agent Product Manager,Lead,Ema,IT Jobs,"Bangalore, Karnataka",2026-02-17,12,1,0,0.0,0.17,0.4,0.4,0.0,0,open,-1,adzuna,12,0.4,1,0,0.0,0.17,0.4
